Date,Open,High,Low,Close,Adj Close,Volume,,,,mean,,MAM
18-11-15,33650,34100,33040,34100,33485.78125,72844,,,,,,
19-11-15,34300,34300,33180,33210,32611.81836,87741,,,,,,
22-11-15,33700,33780,33500,33620,33051.25,29716,,,,,,
23-11-15,33850,33850,33460,33850,33277.35938,96692,,,,,,
24-11-15,34000,34490,33880,34490,33906.53125,71538,,,,,,
25-11-15,34740,35030,34400,34980,34388.24609,181827,,,,,,
26-11-15,34700,35140,34290,34360,33778.73828,138249,,,,,,
29-11-15,34500,34600,34370,34390,33808.22266,23498,,,,,,
30-11-15,34540,34600,34020,34230,33650.93359,135326,,,,,,
01-12-15,34490,34530,33560,33960,33385.51563,58923,,,,,,
02-12-15,34250,34490,34070,34400,33818.05078,31132,,,,,,
03-12-15,34400,34640,33700,33850,33277.35938,64467,,,,,,
06-12-15,34400,34570,34160,34450,33867.20703,40427,,,,,,
07-12-15,34500,34550,34020,34100,33523.13672,50219,,,,,,
08-12-15,34100,34100,33190,33400,32834.98438,60165,,,,,,
09-12-15,33400,33870,33000,33200,32638.35938,37627,,,,,,
10-12-15,33370,33530,32030,32350,31802.73633,131412,,,,,,
13-12-15,32000,32190,31740,32100,31556.9668,53040,,,,,,
14-12-15,32100,32620,31950,32280,31733.91992,274624,,,,,,
15-12-15,32590,33300,32350,33010,32451.57813,67823,,,,,,
16-12-15,33110,33740,32550,33290,32726.83008,47201,,,,,,
17-12-15,33290,34200,33260,34180,33601.78906,79340,,,,,,
20-12-15,33600,33790,33300,33640,33070.91016,32110,,,,,,
21-12-15,33890,34050,33420,33490,32923.45313,56776,,,,,,
22-12-15,33770,33840,33150,33300,32736.66992,50424,,,,,,
23-12-15,33500,33510,32980,33500,32933.28125,68012,,,,,,
24-12-15,33250,33800,33250,33640,33070.91016,101007,,,,,,
27-12-15,33770,34090,33700,33980,33405.16016,35077,,,,,,
28-12-15,33980,34350,33910,34090,33513.29688,51762,,,,,,
29-12-15,34320,34590,34150,34350,33768.90234,43724,,,,,,
30-12-15,34350,34500,33710,33830,33257.70703,57772,,,,,,
31-12-15,34000,34280,33900,34280,33700.08594,66718,,,,,,
03-01-16,34300,35100,34300,35060,34466.89844,36834,,,,,,
04-01-16,34900,34900,33950,34000,33424.82031,63395,,,,,,
05-01-16,34120,34620,34120,34330,33749.25,63742,,,,,,
06-01-16,34360,34560,33750,33920,33346.17578,97095,,,,,,
07-01-16,33800,34200,33320,33870,33297.01172,105074,,,,,,
10-01-16,33700,33800,33530,33750,33179.05469,23749,,,,,,
11-01-16,33750,34290,33750,34060,33483.80469,61014,,,,,,
12-01-16,34060,34140,33820,33900,33326.51172,73473,,,,,,
13-01-16,34000,34250,33340,33670,33100.40625,60860,,,,,,
14-01-16,33660,33660,32610,33000,32441.74414,80695,,,,,,
17-01-16,32650,32990,32530,32990,32431.91406,41830,,,,,,
18-01-16,32900,33450,32670,33450,32884.13281,55463,,,,,,
19-01-16,33620,33870,33470,33510,32943.11328,51814,,,,,,
20-01-16,33260,33350,32650,32710,32156.64648,76045,,,,,,
21-01-16,32120,32710,32120,32300,31753.58203,122894,,,,,,
24-01-16,32800,32850,32610,32700,32146.81445,24525,,,,,,
25-01-16,32700,32900,32360,32530,31979.69336,45497,,,,,,
26-01-16,32100,32750,32100,32550,31999.35547,48993,,,,,,
27-01-16,32570,32840,32420,32700,32146.81445,51850,,,,,,
28-01-16,32870,33700,32870,33700,33129.89844,135942,,,,,,
31-01-16,33910,34160,33810,34010,33434.65234,37557,,,,,,
01-02-16,34040,34160,33500,33610,33041.41797,38540,,,,,,
02-02-16,33610,34600,33410,33700,33129.89844,78180,,,,,,
03-02-16,33700,33920,33550,33560,32992.26563,32094,,,,,,
04-02-16,null,null,null,null,null,null,,,,,,
07-02-16,32830,32850,32500,32640,32087.83398,17770,,,,,,
08-02-16,32730,32730,32080,32270,31724.08984,43533,,,,,,
09-02-16,32350,32810,32080,32500,31950.20117,55237,,,,,,
10-02-16,32550,32750,32120,32310,31763.41406,31923,,,,,,
11-02-16,32000,32110,30570,31200,30672.19141,104600,,,,,,
14-02-16,31330,31700,31310,31700,31163.73438,37524,,,,,,
15-02-16,31820,32370,31820,32140,31596.29297,32593,,,,,,
16-02-16,32500,32500,31950,31950,31409.50391,32037,,,,,,
17-02-16,31900,32190,31440,31820,31281.70313,55276,,,,,,
18-02-16,31820,32110,31420,31900,31360.34961,56208,,,,,,
21-02-16,32430,32600,32190,32550,31999.35547,22378,,,,,,
22-02-16,32600,33340,32560,33200,32638.35938,64360,,,,,,
23-02-16,33200,33680,32800,32800,32245.12695,48596,,,,,,
24-02-16,32800,32890,32230,32580,32028.83984,38880,,,,,,
25-02-16,32700,32760,32050,32180,31635.61523,57038,,,,,,
28-02-16,32280,32750,32240,32320,31773.24414,15967,,,,,,
29-02-16,32240,32850,32000,32420,31871.55469,29292,,,,,,
01-03-16,32550,32920,32420,32600,32048.50391,57545,,,,,,
02-03-16,32820,33160,32500,32650,32097.66211,43069,,,,,,
03-03-16,32910,33030,32550,32640,32087.83398,43686,,,,,,
06-03-16,32850,32930,32760,32840,32284.44336,13671,,,,,,
07-03-16,32840,32930,32610,32740,32186.14258,28329,,,,,,
08-03-16,32900,33350,32700,33200,32638.35938,33210,,,,,,
09-03-16,33320,33940,33010,33500,32933.28125,41586,,,,,,
10-03-16,33500,33980,33110,33820,33247.86719,56023,,,,,,
13-03-16,33820,34290,33810,33950,33375.66797,36316,,,,,,
14-03-16,33950,33950,33420,33550,32982.44141,103676,,,,,,
15-03-16,33430,34050,33160,34050,33473.96875,56036,,,,,,
16-03-16,34180,34650,34030,34610,34024.49609,41824,,,,,,
17-03-16,34800,34900,34320,34800,34211.28906,92972,,,,,,
20-03-16,34950,35320,34900,35060,34466.89844,21880,,,,,,
21-03-16,35000,35150,34700,34730,34142.47656,35478,,,,,,
22-03-16,34800,35800,34700,35750,35145.21875,78539,,,,,,
23-03-16,37490,37630,36840,37050,36423.23438,251186,,,,,,
27-03-16,37310,37400,35310,36000,35390.98828,162264,,,,,,
28-03-16,36000,36330,35570,36330,35715.39844,118891,,,,,,
29-03-16,36000,36130,35650,35930,35322.17188,62496,,,,,,
30-03-16,36100,36670,36020,36020,35411.04297,131021,,,,,,
31-03-16,36100,36240,35330,35370,34772.03125,71359,,,,,,
03-04-16,35220,35590,35050,35590,35027.92969,21371,,,,,,
04-04-16,35600,36610,35510,36020,35451.13281,70183,,,,,,
05-04-16,36200,36200,35380,35780,35214.92578,48424,,,,,,
06-04-16,35900,36000,35320,35890,35323.1875,39932,,,,,,
07-04-16,35970,36500,35970,36400,35825.13672,70024,,,,,,
10-04-16,36400,36770,36400,36550,35972.76563,20340,,,,,,
11-04-16,36740,37540,36300,37310,36720.76563,71238,,,,,,
12-04-16,37000,37280,36810,37090,36504.23047,80877,,,,,,
13-04-16,37390,37560,37120,37560,36966.80859,56326,,,,,,
14-04-16,37550,37600,37010,37600,37006.18359,63762,,,,,,
17-04-16,37650,37890,37530,37860,37262.08203,23370,,,,,,
18-04-16,37900,38210,37790,38140,37537.66016,112242,,,,,,
19-04-16,38300,38670,38110,38610,38000.23828,62082,,,,,,
20-04-16,38520,38520,37700,37700,37104.61328,74448,,,,,,
21-04-16,37700,37890,36910,37010,36425.51563,59532,,,,,,
24-04-16,37500,37980,37480,37620,37025.86719,15751,,,,,,
25-04-16,37620,37690,37200,37200,36612.49609,30058,,,,,,
26-04-16,37900,38240,37800,38150,37547.49609,89012,,,,,,
27-04-16,37790,37790,37270,37380,36789.65625,80319,,,,,,
01-05-16,37680,37800,37240,37280,36691.23438,33053,,,,,,
02-05-16,37280,37310,37000,37230,36642.02344,56415,,,,,,
03-05-16,37300,37460,36490,36520,35943.23828,51291,,,,,,
04-05-16,36840,37000,36610,36970,36386.13672,32332,,,,,,
05-05-16,37300,37360,36220,36510,35933.39844,57672,,,,,,
08-05-16,36780,37060,36600,36850,36268.02734,30873,,,,,,
09-05-16,37180,37270,36630,36900,36317.23828,68823,,,,,,
10-05-16,36800,37300,36700,37000,36415.66406,65779,,,,,,
15-05-16,36640,36640,35800,35830,35264.13672,86033,,,,,,
16-05-16,35820,35820,34760,35470,34909.82422,175365,,,,,,
17-05-16,35890,36090,34550,34790,34240.57031,134616,,,,,,
18-05-16,34700,35500,34460,35400,34840.93359,82286,,,,,,
19-05-16,35260,35600,35000,35530,34968.87891,65132,,,,,,
22-05-16,35640,35700,35330,35370,34811.39844,16546,,,,,,
23-05-16,35500,36340,35410,36080,35510.19531,93426,,,,,,
24-05-16,36080,37070,36080,36890,36307.40625,71035,,,,,,
25-05-16,36700,36960,36460,36930,36346.77344,51823,,,,,,
26-05-16,36520,36920,36450,36920,36376.32422,112557,,,,,,
29-05-16,37050,37180,36680,36800,36258.08594,34677,,,,,,
30-05-16,36660,37130,36660,36900,36356.62109,31500,,,,,,
31-05-16,37080,37100,36270,36270,35735.88672,48734,,,,,,
01-06-16,36270,36620,36140,36140,35607.8125,22222,,,,,,
02-06-16,35950,36000,35600,35750,35223.55859,59624,,,,,,
05-06-16,35980,36150,35860,36050,35519.12891,24096,,,,,,
06-06-16,36050,36130,35830,35830,35302.375,36410,,,,,,
07-06-16,35830,36560,35780,36450,35913.23828,35525,,,,,,
08-06-16,36450,36630,36180,36180,35647.21875,35079,,,,,,
09-06-16,35980,36240,35700,35700,35174.27734,43808,,,,,,
13-06-16,35680,35790,35100,35160,34642.24219,36222,,,,,,
14-06-16,35250,35360,34950,34950,34435.32422,198921,,,,,,
15-06-16,35000,35420,34760,35270,34750.62891,57098,,,,,,
16-06-16,35260,35420,34780,34810,34297.40234,84805,,,,,,
19-06-16,34800,35160,34800,34980,34464.89063,16473,,,,,,
20-06-16,35240,35870,35240,35840,35312.22656,45780,,,,,,
21-06-16,35730,35900,35140,35150,34632.39453,45586,,,,,,
22-06-16,35200,35440,35000,35410,34888.55469,25935,,,,,,
23-06-16,35650,35900,35100,35100,34583.125,122948,,,,,,
26-06-16,34300,34310,34040,34180,33676.67578,69757,,,,,,
27-06-16,34280,34720,34280,34550,34041.21875,42799,,,,,,
28-06-16,34750,35160,34750,34900,34386.07813,40019,,,,,,
29-06-16,35080,35080,34550,34650,34139.75,43675,,,,,,
30-06-16,34520,35050,34520,34860,34346.66016,48058,,,,,,
03-07-16,35090,35190,34890,35090,34573.27734,24965,,,,,,
04-07-16,35020,35210,34830,35010,34494.44922,40827,,,,,,
05-07-16,35200,35390,35010,35010,34494.44922,26105,,,,,,
06-07-16,34990,35240,34990,35040,34524,34022,,,,,,
07-07-16,35100,36470,35100,36190,35657.08203,61308,,,,,,
10-07-16,36250,36770,36060,36700,36159.55859,24337,,,,,,
11-07-16,37180,37320,36910,36970,36425.59375,52392,,,,,,
12-07-16,37000,37560,36820,37200,36652.19922,45497,,,,,,
13-07-16,37200,37440,36800,36900,36356.62109,36696,,,,,,
14-07-16,37010,37770,37010,37410,36859.12109,65125,,,,,,
17-07-16,37510,37870,37200,37280,36731.01953,26206,,,,,,
18-07-16,37300,37300,36510,36720,36179.26953,75099,,,,,,
19-07-16,36750,36780,36410,36680,36139.85938,50181,,,,,,
20-07-16,36700,36940,36600,36620,36080.74609,38427,,,,,,
21-07-16,36800,36910,36430,36880,36336.91406,34414,,,,,,
24-07-16,37000,37490,37000,37280,36731.01953,22778,,,,,,
25-07-16,37390,37430,37000,37220,36671.90625,26558,,,,,,
26-07-16,37370,37920,37370,37910,37351.74219,42438,,,,,,
27-07-16,37980,38190,37900,38040,37479.83203,48652,,,,,,
28-07-16,38280,38680,38110,38380,37814.81641,99391,,,,,,
31-07-16,38380,38450,38210,38340,37775.40234,19757,,,,,,
01-08-16,38340,38550,37780,37870,37312.33594,37558,,,,,,
02-08-16,38000,38000,37420,37420,36868.95313,46382,,,,,,
03-08-16,37430,38150,37420,37910,37351.74219,41173,,,,,,
04-08-16,38100,38470,38000,38030,37469.98047,55415,,,,,,
07-08-16,38300,38590,38300,38370,37804.97266,19360,,,,,,
08-08-16,38390,38500,38140,38310,37745.85547,35284,,,,,,
09-08-16,38490,38600,38100,38300,37736.00391,51136,,,,,,
10-08-16,38200,38800,38150,38590,38021.73047,51488,,,,,,
11-08-16,38660,38830,38430,38500,37933.05859,44227,,,,,,
15-08-16,38480,38910,38350,38700,38130.12109,26241,,,,,,
16-08-16,38900,39270,38580,38600,38031.58203,78072,,,,,,
17-08-16,38900,39120,38710,38890,38317.3125,54299,,,,,,
18-08-16,38850,39080,38500,38610,38041.44531,29370,,,,,,
21-08-16,38560,38570,38430,38500,37933.05859,7814,,,,,,
22-08-16,38500,38870,38400,38590,38021.73047,28307,,,,,,
23-08-16,38890,38890,38560,38800,38228.64063,45677,,,,,,
24-08-16,38850,38900,38420,38480,37913.74219,24487,,,,,,
25-08-16,38150,38380,37800,38080,37519.63672,92678,,,,,,
28-08-16,37740,37930,37570,37700,37184.28906,11245,,,,,,
29-08-16,37700,37800,37210,37270,36760.16406,29700,,,,,,
30-08-16,37400,37600,36800,37000,36493.85547,37477,,,,,,
31-08-16,36800,36900,36580,36720,36217.69141,34898,,,,,,
01-09-16,36700,37320,36500,36500,36000.69922,37043,,,,,,
04-09-16,36720,37100,36600,36600,36099.33203,17546,,,,,,
05-09-16,36990,37630,36660,37600,37085.64453,39457,,,,,,
06-09-16,37600,37680,37250,37530,37016.60938,46190,,,,,,
07-09-16,37450,37450,37120,37150,36641.80469,41572,,,,,,
08-09-16,37000,37290,36800,36800,36296.58594,39084,,,,,,
11-09-16,36440,36600,36130,36130,35635.75781,38896,,,,,,
12-09-16,36100,36100,35580,35740,35251.09766,60766,,,,,,
13-09-16,35740,35850,35000,35110,34629.72266,92788,,,,,,
14-09-16,35100,35290,34650,34650,34176.00781,194088,,,,,,
15-09-16,34600,34850,34590,34700,34225.32813,121229,,,,,,
18-09-16,34700,35560,34700,35560,35073.56641,32791,,,,,,
19-09-16,35700,35990,35690,35800,35310.27734,62060,,,,,,
20-09-16,35980,36180,35560,35560,35073.56641,47590,,,,,,
21-09-16,35560,35760,35070,35200,34718.48047,42167,,,,,,
22-09-16,35610,35660,35260,35410,34925.61328,58920,,,,,,
25-09-16,35250,35720,35250,35620,35132.73828,22955,,,,,,
26-09-16,35620,35870,35400,35760,35270.82031,34316,,,,,,
27-09-16,36000,36090,35650,35750,35260.94922,35220,,,,,,
28-09-16,35840,36000,35520,35670,35182.03906,23903,,,,,,
29-09-16,36000,36080,35720,35800,35310.27734,117355,,,,,,
02-10-16,35800,35800,35800,35800,35310.27734,0,,,,,,
05-10-16,35800,36390,35680,36360,35862.60547,60249,,,,,,
06-10-16,36340,36480,36060,36200,35704.80859,38258,,,,,,
09-10-16,36450,36450,36200,36430,35931.65234,14436,,,,,,
10-10-16,36430,36880,36280,36700,36197.96094,41943,,,,,,
13-10-16,36370,36570,36170,36200,35704.80859,90801,,,,,,
16-10-16,36200,36200,36200,36200,35704.80859,0,,,,,,
18-10-16,36590,37470,36570,37360,36848.93359,57878,,,,,,
19-10-16,37280,37600,37220,37600,37085.64453,54224,,,,,,
20-10-16,37460,37580,37160,37190,36681.25,30194,,,,,,
23-10-16,37190,37190,37190,37190,36681.25,0,,,,,,
25-10-16,37110,37400,37100,37300,36789.75781,39155,,,,,,
26-10-16,37380,37640,37030,37450,36937.69531,49178,,,,,,
27-10-16,37210,38250,37210,37860,37342.09375,149565,,,,,,
30-10-16,37840,38170,37700,38000,37480.17578,37059,,,,,,
31-10-16,38070,38280,37840,38000,37480.17578,98846,,,,,,
01-11-16,38080,38120,37070,37400,36888.38672,41814,,,,,,
02-11-16,37200,37290,36310,36690,36188.08984,53271,,,,,,
03-11-16,36460,36760,36260,36260,35763.98828,58893,,,,,,
06-11-16,36200,36600,36050,36500,36000.69922,38067,,,,,,
07-11-16,36800,37080,36700,36810,36306.45703,44433,,,,,,
08-11-16,36850,37130,36540,36940,36434.67969,40469,,,,,,
09-11-16,36300,38180,36250,37940,37420.99609,110810,,,,,,
10-11-16,38640,38810,37420,37750,37233.60156,126045,,,,,,
13-11-16,38300,38590,38140,38590,38062.11328,47006,,,,,,
14-11-16,38730,38890,38380,38580,38052.25,57762,,,,,,
15-11-16,39200,39480,38800,39420,38880.75391,212596,,,,,,
16-11-16,39870,40300,39600,40300,39748.71094,190013,,,,,,
17-11-16,40000,40180,39200,39530,38989.25781,247606,,,,,,
20-11-16,39950,40130,39850,40100,39551.44922,90954,,,,,,
21-11-16,40100,40190,39780,40000,39452.81641,238693,,,,,,
22-11-16,40300,40570,40220,40410,39857.21094,210762,,,,,,
23-11-16,40600,40900,40110,40330,39778.70313,72688,,,,,,
24-11-16,40120,40580,39860,40450,39897.05859,160893,,,,,,
27-11-16,40440,40440,40030,40040,39531.75781,44322,,,,,,
28-11-16,40390,40870,39460,39760,39255.3125,103917,,,,,,
29-11-16,39890,39950,39430,39500,38998.61328,81419,,,,,,
30-11-16,39500,39690,38780,38780,38287.75,1132516,,,,,,
01-12-16,38360,38500,37420,38000,37517.64844,147254,,,,,,
04-12-16,38000,38690,37900,38680,38189.01953,43913,,,,,,
05-12-16,38600,39100,38460,38980,38485.21484,72829,,,,,,
06-12-16,39230,39390,38990,39240,38741.90625,56448,,,,,,
07-12-16,39270,39490,38740,38830,38337.11328,57592,,,,,,
08-12-16,39000,39550,38870,39550,39047.98047,50862,,,,,,
11-12-16,39600,39770,39410,39660,39156.57422,22279,,,,,,
12-12-16,39900,40190,39040,39300,38801.14453,93743,,,,,,
13-12-16,39320,39600,39110,39500,38998.61328,69555,,,,,,
14-12-16,39350,39550,39100,39500,38998.61328,43082,,,,,,
15-12-16,39600,39700,39310,39500,38998.61328,90501,,,,,,
18-12-16,39180,39500,39120,39210,38712.29297,18484,,,,,,
19-12-16,39330,39600,38900,39160,38662.92578,34729,,,,,,
20-12-16,39000,39130,38500,38500,38011.30859,40172,,,,,,
21-12-16,38490,38790,38180,38450,37961.9375,26637,,,,,,
22-12-16,38600,38900,38370,38900,38406.23047,36894,,,,,,
25-12-16,38900,38900,38460,38470,37981.67969,17136,,,,,,
26-12-16,38460,38530,38350,38460,37971.81641,20777,,,,,,
27-12-16,38470,38820,38340,38740,38248.25,38559,,,,,,
28-12-16,38900,39400,38550,39000,38504.96094,39884,,,,,,
29-12-16,39080,39250,38980,39000,38504.96094,92933,,,,,,
01-01-17,39400,39580,39300,39540,39038.09766,25690,,,,,,
02-01-17,39600,40090,39600,39650,39146.71484,42664,,,,,,
03-01-17,39900,39990,39400,39470,38968.99219,44707,,,,,,
04-01-17,39680,39680,39150,39150,38653.05078,39657,,,,,,
05-01-17,39400,39490,38920,39230,38732.03906,54973,,,,,,
08-01-17,39300,39950,39290,39740,39235.55859,28221,,,,,,
09-01-17,39930,39980,39510,39520,39018.35938,39222,,,,,,
10-01-17,39800,39930,39370,39370,38870.25781,38866,,,,,,
11-01-17,39310,39780,39200,39540,39038.09766,35829,,,,,,
12-01-17,39750,39890,39550,39680,39176.32031,46942,,,,,,
15-01-17,39690,39980,39690,39870,39363.91406,18906,,,,,,
16-01-17,39780,40240,39710,40000,39492.26172,33167,,,,,,
17-01-17,40000,40250,39750,39950,39442.89844,72424,,,,,,
18-01-17,40090,40240,39870,39900,39393.53906,98475,,,,,,
19-01-17,40000,40050,39680,40050,39541.62109,130930,,,,,,
22-01-17,40050,40210,39610,40040,39531.75781,118345,,,,,,
23-01-17,40000,40350,39720,40120,39610.73828,129558,,,,,,
24-01-17,40120,40350,39750,40350,39837.82422,99251,,,,,,
25-01-17,40450,40690,40370,40650,40134.00391,74946,,,,,,
26-01-17,41100,41270,40840,40880,40361.08984,132796,,,,,,
29-01-17,41350,41490,41290,41410,40884.37109,28586,,,,,,
30-01-17,41500,41750,40850,40850,40331.46875,55487,,,,,,
31-01-17,41040,41450,40750,41450,40923.84766,76301,,,,,,
01-02-17,41450,41650,41060,41570,41042.32813,103135,,,,,,
02-02-17,41290,41400,40920,41060,40538.80469,62514,,,,,,
