Date,Close
15-02-17,135.509995
16-02-17,135.350006
17-02-17,135.720001
21-02-17,136.699997
22-02-17,137.110001
23-02-17,136.529999
24-02-17,136.660004
27-02-17,136.929993
28-02-17,136.990005
01-03-17,139.789993
02-03-17,138.960007
03-03-17,139.779999
06-03-17,139.339996
07-03-17,139.520004
08-03-17,139
09-03-17,138.679993
10-03-17,139.139999
13-03-17,139.199997
14-03-17,138.990005
15-03-17,140.460007
16-03-17,140.690002
17-03-17,139.990005
20-03-17,141.460007
21-03-17,139.839996
22-03-17,141.419998
23-03-17,140.919998
24-03-17,140.639999
27-03-17,140.880005
28-03-17,143.800003
29-03-17,144.119995
30-03-17,143.929993
31-03-17,143.660004
03-04-17,143.699997
04-04-17,144.770004
05-04-17,144.020004
06-04-17,143.660004
07-04-17,143.339996
10-04-17,143.169998
11-04-17,141.630005
12-04-17,141.800003
13-04-17,141.050003
17-04-17,141.830002
18-04-17,141.199997
19-04-17,140.679993
20-04-17,142.440002
21-04-17,142.270004
24-04-17,143.639999
25-04-17,144.529999
26-04-17,143.679993
27-04-17,143.789993
28-04-17,143.649994
01-05-17,146.580002
02-05-17,147.509995
03-05-17,147.059998
04-05-17,146.529999
05-05-17,148.960007
08-05-17,153.009995
09-05-17,153.990005
10-05-17,153.259995
11-05-17,153.949997
12-05-17,156.100006
15-05-17,155.699997
16-05-17,155.470001
17-05-17,150.25
18-05-17,152.539993
19-05-17,153.059998
22-05-17,153.990005
23-05-17,153.800003
24-05-17,153.339996
25-05-17,153.869995
26-05-17,153.610001
30-05-17,153.669998
31-05-17,152.759995
01-06-17,153.179993
02-06-17,155.449997
05-06-17,153.929993
06-06-17,154.449997
07-06-17,155.369995
08-06-17,154.990005
09-06-17,148.979996
12-06-17,145.419998
13-06-17,146.589996
14-06-17,145.160004
15-06-17,144.289993
16-06-17,142.270004
19-06-17,146.339996
20-06-17,145.009995
21-06-17,145.869995
22-06-17,145.630005
23-06-17,146.279999
26-06-17,145.820007
27-06-17,143.729996
28-06-17,145.830002
29-06-17,143.679993
30-06-17,144.020004
03-07-17,143.5
05-07-17,144.089996
06-07-17,142.729996
07-07-17,144.179993
10-07-17,145.059998
11-07-17,145.529999
12-07-17,145.740005
13-07-17,147.770004
14-07-17,149.039993
17-07-17,149.559998
18-07-17,150.080002
19-07-17,151.020004
20-07-17,150.339996
21-07-17,150.270004
24-07-17,152.089996
25-07-17,152.740005
26-07-17,153.460007
27-07-17,150.559998
28-07-17,149.5
31-07-17,148.729996
01-08-17,150.050003
02-08-17,157.139999
03-08-17,155.570007
04-08-17,156.389999
07-08-17,158.809998
08-08-17,160.080002
09-08-17,161.059998
10-08-17,155.320007
11-08-17,157.479996
14-08-17,159.850006
15-08-17,161.600006
16-08-17,160.949997
17-08-17,157.860001
18-08-17,157.5
21-08-17,157.210007
22-08-17,159.779999
23-08-17,159.979996
24-08-17,159.270004
25-08-17,159.860001
28-08-17,161.470001
29-08-17,162.910004
30-08-17,163.350006
31-08-17,164
01-09-17,164.050003
05-09-17,162.080002
06-09-17,161.910004
07-09-17,161.259995
08-09-17,158.630005
11-09-17,161.5
12-09-17,160.860001
13-09-17,159.649994
14-09-17,158.279999
15-09-17,159.880005
18-09-17,158.669998
19-09-17,158.729996
20-09-17,156.070007
21-09-17,153.389999
22-09-17,151.889999
25-09-17,150.550003
26-09-17,153.139999
27-09-17,154.229996
28-09-17,153.279999
29-09-17,154.119995
02-10-17,153.809998
03-10-17,154.479996
04-10-17,153.479996
05-10-17,155.389999
06-10-17,155.300003
09-10-17,155.839996
10-10-17,155.899994
11-10-17,156.550003
12-10-17,156
13-10-17,156.990005
16-10-17,159.880005
17-10-17,160.470001
18-10-17,159.759995
19-10-17,155.979996
20-10-17,156.25
23-10-17,156.169998
24-10-17,157.100006
25-10-17,156.410004
26-10-17,157.410004
27-10-17,163.050003
30-10-17,166.720001
31-10-17,169.039993
01-11-17,166.889999
02-11-17,168.110001
03-11-17,172.5
06-11-17,174.25
07-11-17,174.809998
08-11-17,176.240005
09-11-17,175.880005
10-11-17,174.669998
13-11-17,173.970001
14-11-17,171.339996
15-11-17,169.080002
16-11-17,171.100006
17-11-17,170.149994
20-11-17,169.979996
21-11-17,173.139999
22-11-17,174.960007
24-11-17,174.970001
27-11-17,174.089996
28-11-17,173.070007
29-11-17,169.479996
30-11-17,171.850006
01-12-17,171.050003
04-12-17,169.800003
05-12-17,169.639999
06-12-17,169.009995
07-12-17,169.320007
08-12-17,169.369995
11-12-17,172.669998
12-12-17,171.699997
13-12-17,172.270004
14-12-17,172.220001
15-12-17,173.970001
18-12-17,176.419998
19-12-17,174.539993
20-12-17,174.350006
21-12-17,175.009995
22-12-17,175.009995
26-12-17,170.570007
27-12-17,170.600006
28-12-17,171.080002
29-12-17,169.229996
02-01-18,172.259995
03-01-18,172.229996
04-01-18,173.029999
05-01-18,175
08-01-18,174.350006
09-01-18,174.330002
10-01-18,174.289993
11-01-18,175.279999
12-01-18,177.089996
16-01-18,176.190002
17-01-18,179.100006
18-01-18,179.259995
19-01-18,178.460007
22-01-18,177
23-01-18,177.039993
24-01-18,174.220001
25-01-18,171.110001
26-01-18,171.509995
29-01-18,167.960007
30-01-18,166.970001
31-01-18,167.429993
01-02-18,167.779999
02-02-18,160.5
05-02-18,156.490005
06-02-18,163.029999
07-02-18,159.539993
08-02-18,155.149994
09-02-18,156.410004
12-02-18,162.710007
13-02-18,164.339996
14-02-18,167.369995
15-02-18,172.990005
16-02-18,172.429993
20-02-18,171.850006
21-02-18,171.070007
22-02-18,172.5
23-02-18,175.5
26-02-18,178.970001
27-02-18,178.389999
28-02-18,178.119995
01-03-18,175
02-03-18,176.210007
05-03-18,176.820007
06-03-18,176.669998
07-03-18,175.029999
08-03-18,176.940002
09-03-18,179.979996
12-03-18,181.720001
13-03-18,179.970001
14-03-18,178.440002
15-03-18,178.649994
16-03-18,178.020004
19-03-18,175.300003
20-03-18,175.240005
21-03-18,171.270004
22-03-18,168.850006
23-03-18,164.940002
26-03-18,172.770004
27-03-18,168.339996
28-03-18,166.479996
29-03-18,167.779999
02-04-18,166.679993
03-04-18,168.389999
04-04-18,171.610001
05-04-18,172.800003
06-04-18,168.380005
09-04-18,170.050003
10-04-18,173.25
11-04-18,172.440002
12-04-18,174.139999
13-04-18,174.729996
16-04-18,175.820007
17-04-18,178.240005
18-04-18,177.839996
19-04-18,172.800003
20-04-18,165.720001
23-04-18,165.240005
24-04-18,162.940002
25-04-18,163.649994
26-04-18,164.220001
27-04-18,162.320007
30-04-18,165.259995
01-05-18,169.100006
02-05-18,176.570007
03-05-18,176.889999
04-05-18,183.830002
07-05-18,185.160004
08-05-18,186.050003
09-05-18,187.360001
10-05-18,190.039993
11-05-18,188.589996
14-05-18,188.149994
15-05-18,186.440002
16-05-18,188.179993
17-05-18,186.990005
18-05-18,186.309998
21-05-18,187.630005
22-05-18,187.160004
23-05-18,188.360001
24-05-18,188.149994
25-05-18,188.580002
29-05-18,187.899994
30-05-18,187.5
31-05-18,186.869995
01-06-18,190.240005
04-06-18,191.830002
05-06-18,193.309998
06-06-18,193.979996
07-06-18,193.460007
08-06-18,191.699997
11-06-18,191.229996
12-06-18,192.279999
13-06-18,190.699997
14-06-18,190.800003
15-06-18,188.839996
18-06-18,188.740005
19-06-18,185.690002
20-06-18,186.5
21-06-18,185.460007
22-06-18,184.919998
25-06-18,182.169998
26-06-18,184.429993
27-06-18,184.160004
28-06-18,185.5
29-06-18,185.110001
02-07-18,187.179993
03-07-18,183.919998
05-07-18,185.399994
06-07-18,187.970001
09-07-18,190.580002
10-07-18,190.350006
11-07-18,187.880005
12-07-18,191.029999
13-07-18,191.330002
16-07-18,190.910004
17-07-18,191.449997
18-07-18,190.399994
19-07-18,191.880005
20-07-18,191.440002
23-07-18,191.610001
24-07-18,193
25-07-18,194.820007
26-07-18,194.210007
27-07-18,190.979996
30-07-18,189.910004
31-07-18,190.289993
01-08-18,201.5
02-08-18,207.389999
03-08-18,207.990005
06-08-18,209.070007
07-08-18,207.110001
08-08-18,207.25
09-08-18,208.880005
10-08-18,207.529999
13-08-18,208.869995
14-08-18,209.75
15-08-18,210.240005
16-08-18,213.320007
17-08-18,217.580002
20-08-18,215.460007
21-08-18,215.039993
22-08-18,215.050003
23-08-18,215.490005
24-08-18,216.160004
27-08-18,217.940002
28-08-18,219.699997
29-08-18,222.979996
30-08-18,225.029999
31-08-18,227.630005
04-09-18,228.360001
05-09-18,226.869995
06-09-18,223.100006
07-09-18,221.300003
10-09-18,218.330002
11-09-18,223.850006
12-09-18,221.070007
13-09-18,226.410004
14-09-18,223.839996
17-09-18,217.880005
18-09-18,218.240005
19-09-18,218.369995
20-09-18,220.029999
21-09-18,217.660004
24-09-18,220.789993
25-09-18,222.190002
26-09-18,220.419998
27-09-18,224.949997
28-09-18,225.740005
01-10-18,227.259995
02-10-18,229.279999
03-10-18,232.070007
04-10-18,227.990005
05-10-18,224.289993
08-10-18,223.770004
09-10-18,226.869995
10-10-18,216.360001
11-10-18,214.449997
12-10-18,222.110001
15-10-18,217.360001
16-10-18,222.149994
17-10-18,221.190002
18-10-18,216.020004
19-10-18,219.309998
22-10-18,220.649994
23-10-18,222.729996
24-10-18,215.089996
25-10-18,219.800003
26-10-18,216.300003
29-10-18,212.240005
30-10-18,213.300003
31-10-18,218.860001
01-11-18,222.220001
02-11-18,207.479996
05-11-18,201.589996
06-11-18,203.770004
07-11-18,209.949997
08-11-18,208.490005
09-11-18,204.470001
12-11-18,194.169998
13-11-18,192.229996
14-11-18,186.800003
15-11-18,191.410004
16-11-18,193.529999
19-11-18,185.860001
20-11-18,176.979996
21-11-18,176.779999
23-11-18,172.289993
26-11-18,174.619995
27-11-18,174.240005
28-11-18,180.940002
29-11-18,179.550003
30-11-18,178.580002
03-12-18,184.820007
04-12-18,176.690002
06-12-18,174.720001
07-12-18,168.490005
10-12-18,169.600006
11-12-18,168.630005
12-12-18,169.100006
13-12-18,170.949997
14-12-18,165.479996
17-12-18,163.940002
18-12-18,166.070007
19-12-18,160.889999
20-12-18,156.830002
21-12-18,150.729996
24-12-18,146.830002
26-12-18,157.169998
27-12-18,156.149994
28-12-18,156.229996
31-12-18,157.740005
02-01-19,157.919998
03-01-19,142.190002
04-01-19,148.259995
07-01-19,147.929993
08-01-19,150.75
09-01-19,153.309998
10-01-19,153.800003
11-01-19,152.289993
14-01-19,150
15-01-19,153.070007
16-01-19,154.940002
17-01-19,155.860001
18-01-19,156.820007
22-01-19,153.300003
23-01-19,153.919998
24-01-19,152.699997
25-01-19,157.759995
28-01-19,156.300003
29-01-19,154.679993
30-01-19,165.25
31-01-19,166.440002
01-02-19,166.520004
04-02-19,171.25
05-02-19,174.179993
06-02-19,174.240005
07-02-19,170.940002
08-02-19,170.410004
11-02-19,169.429993
12-02-19,170.889999
13-02-19,170.179993
14-02-19,170.800003
15-02-19,170.419998
19-02-19,170.929993
20-02-19,172.029999
21-02-19,171.059998
22-02-19,172.970001
25-02-19,174.229996
26-02-19,174.330002
27-02-19,174.869995
28-02-19,173.149994
01-03-19,174.970001
04-03-19,175.850006
05-03-19,175.529999
06-03-19,174.520004
07-03-19,172.5
08-03-19,172.910004
11-03-19,178.899994
12-03-19,180.910004
13-03-19,181.710007
14-03-19,183.729996
15-03-19,186.119995
18-03-19,188.020004
19-03-19,186.529999
20-03-19,188.160004
21-03-19,195.089996
22-03-19,191.050003
25-03-19,188.740005
26-03-19,186.789993
27-03-19,188.470001
28-03-19,188.720001
29-03-19,189.949997
01-04-19,191.240005
